Date/Time,Device Restarts,Precip Inst (mm),Peso Cubo (g),Precip Tot (mm),Voltaje (V),Temperatura (°C)
12/01/2025 02:25:00,"",0,1664.988037,0,"",""
12/01/2025 02:30:00,"",0,1665.215576,0,13.02,-2.6
12/01/2025 02:35:00,"",0,1665.476562,0,"",""
12/01/2025 02:40:00,"",0,1665.206055,0,"",""
12/01/2025 02:45:00,"",0,1665.55249,0,"",""
12/01/2025 02:50:00,"",0,1665.547363,0,"",""
12/01/2025 02:55:00,"",0,1665.48584,0,"",""
12/01/2025 03:00:00,"",0,1665.367432,0,13.01,-2.6
12/01/2025 03:05:00,"",0,1665.201416,0,"",""
12/01/2025 03:10:00,"",0,1665.314941,0,"",""
12/01/2025 03:15:00,"",0,1665.072998,0,"",""
12/01/2025 03:20:00,"",0,1664.926025,0,"",""
12/01/2025 03:25:00,"",0,1664.850342,0,"",""
12/01/2025 03:30:00,"",0,1664.874023,0,13.01,-3.2
12/01/2025 03:35:00,"",0,1665.120361,0,"",""
12/01/2025 03:40:00,"",0,1665.115967,0,"",""
12/01/2025 03:45:00,"",0,1664.911865,0,"",""
12/01/2025 03:50:00,"",0,1665.215332,0,"",""
12/01/2025 03:55:00,"",0,1665.154053,0,"",""
12/01/2025 04:00:00,"",0,1665.181885,0,13,-4
12/01/2025 04:05:00,"",0,1665.115967,0,"",""
12/01/2025 04:10:00,"",0,1665.319336,0,"",""
12/01/2025 04:15:00,"",0,1665.115967,0,"",""
12/01/2025 04:20:00,"",0,1665.040039,0,"",""
12/01/2025 04:25:00,"",0,1665.011475,0,"",""
12/01/2025 04:30:00,"",0,1665.177979,0,12.99,-4.8
12/01/2025 04:35:00,"",0,1665.101562,0,"",""
12/01/2025 04:40:00,"",0,1665.196533,0,"",""
12/01/2025 04:45:00,"",0,1665.059082,0,"",""
12/01/2025 04:50:00,"",0,1665.163574,0,"",""
12/01/2025 04:55:00,"",0,1665.296387,0,"",""
12/01/2025 05:00:00,"",0,1665.125488,0,12.99,-5.3
12/01/2025 05:05:00,"",0,1665.191406,0,"",""
12/01/2025 05:10:00,"",0,1665.419922,0,"",""
12/01/2025 05:15:00,"",0,1665.314941,0,"",""
12/01/2025 05:20:00,"",0,1665.428955,0,"",""
12/01/2025 05:25:00,"",0,1665.585938,0,"",""
12/01/2025 05:30:00,"",0,1665.395996,0,13.02,-5.099999
12/01/2025 05:35:00,"",0,1665.405029,0,"",""
12/01/2025 05:40:00,"",0,1665.158447,0,"",""
12/01/2025 05:45:00,"",0,1665.139404,0,"",""
12/01/2025 05:50:00,"",0,1665.144531,0,"",""
12/01/2025 05:55:00,"",0,1665.05835,0,"",""
12/01/2025 06:00:00,"",0,1665.101562,0,13.18,-5
12/01/2025 06:05:00,"",0,1665.163574,0,"",""
12/01/2025 06:10:00,"",0,1665.229492,0,"",""
12/01/2025 06:15:00,"",0,1665.059082,0,"",""
12/01/2025 06:20:00,"",0,1664.978516,0,"",""
12/01/2025 06:25:00,"",0,1665.409912,0,"",""
12/01/2025 06:30:00,"",0,1665.206055,0,13.48,-4.8
12/01/2025 06:35:00,"",0,1665.281982,0,"",""
12/01/2025 06:40:00,"",0,1665.594971,0,"",""
12/01/2025 06:45:00,"",0,1666.373047,0,"",""
12/01/2025 06:50:00,"",0,1666.690918,0,"",""
12/01/2025 06:55:00,"",0,1666.653564,0,"",""
12/01/2025 07:00:00,"",0,1666.857422,0,14.379999,-1.3
12/01/2025 07:05:00,"",0,1666.710449,0,"",""
12/01/2025 07:10:00,"",0,1666.871582,0,"",""
12/01/2025 07:15:00,"",0,1666.529541,0,"",""
12/01/2025 07:20:00,"",0,1667.18457,0,"",""
12/01/2025 07:25:00,"",0,1667.123047,0,"",""
12/01/2025 07:30:00,"",0,1666.966553,0,14.359999,5.5
12/01/2025 07:35:00,"",0,1667.022949,0,"",""
12/01/2025 07:40:00,"",0,1666.837891,0,"",""
12/01/2025 07:45:00,"",0,1666.671875,0,"",""
12/01/2025 07:50:00,"",0,1666.776367,0,"",""
12/01/2025 07:55:00,"",0,1666.791016,0,"",""
12/01/2025 08:00:00,"",0,1666.98999,0,14.35,10.299999
12/01/2025 08:05:00,"",0,1666.932861,0,"",""
12/01/2025 08:10:00,"",0,1666.748535,0,"",""
12/01/2025 08:15:00,"",0,1666.610596,0,"",""
12/01/2025 08:20:00,"",0,1666.582031,0,"",""
12/01/2025 08:25:00,"",0,1666.373047,0,"",""
12/01/2025 08:30:00,"",0,1666.249512,0,14.34,13.1
12/01/2025 08:35:00,"",0,1666.155029,0,"",""
12/01/2025 08:40:00,"",0,1666.287354,0,"",""
12/01/2025 08:45:00,"",0,1666.288086,0,"",""
12/01/2025 08:50:00,"",0,1666.458984,0,"",""
12/01/2025 08:55:00,"",0,1666.349365,0,"",""
12/01/2025 09:00:00,"",0,1666.249512,0,13.939999,14.4
12/01/2025 09:05:00,"",0,1666.041016,0,"",""
12/01/2025 09:10:00,"",0,1666.164551,0,"",""
12/01/2025 09:15:00,"",0,1666.159424,0,"",""
12/01/2025 09:20:00,"",0,1666.041504,0,"",""
12/01/2025 09:25:00,"",0,1665.803467,0,"",""
12/01/2025 09:30:00,"",0,1665.291504,0,13.939999,14.799999
12/01/2025 09:35:00,"",0,1665.790039,0,"",""
12/01/2025 09:40:00,"",0,1665.637451,0,"",""
12/01/2025 09:45:00,"",0,1665.594971,0,"",""
12/01/2025 09:50:00,"",0,1665.927002,0,"",""
12/01/2025 09:55:00,"",0,1666.221436,0,"",""
12/01/2025 10:00:00,"",0,1665.936523,0,13.939999,14.799999
12/01/2025 10:05:00,"",0,1665.91748,0,"",""
12/01/2025 10:10:00,"",0,1666.321045,0,"",""
12/01/2025 10:15:00,"",0,1666.339844,0,"",""
12/01/2025 10:20:00,"",0,1665.989014,0,"",""
12/01/2025 10:25:00,"",0,1665.941406,0,"",""
12/01/2025 10:30:00,"",0,1665.908447,0,13.939999,14.799999
12/01/2025 10:35:00,"",0,1665.31543,0,"",""
12/01/2025 10:40:00,"",0,1665.476562,0,"",""
12/01/2025 10:45:00,"",0,1665.05835,0,"",""
12/01/2025 10:50:00,"",0,1664.404053,0,"",""
12/01/2025 10:55:00,"",0,1664.228516,0,"",""
12/01/2025 11:00:00,"",0,1664.105469,0,13.949999,13.299999
12/01/2025 11:05:00,"",0,1664.228516,0,"",""
12/01/2025 11:10:00,"",0,1664.694092,0,"",""
12/01/2025 11:15:00,"",0,1664.797852,0,"",""
12/01/2025 11:20:00,"",0,1664.456543,0,"",""
12/01/2025 11:25:00,"",0,1664.47998,0,"",""
12/01/2025 11:30:00,"",0,1664.603516,0,13.949999,10.799999
12/01/2025 11:35:00,"",0,1664.85498,0,"",""
12/01/2025 11:40:00,"",0,1664.916504,0,"",""
12/01/2025 11:45:00,"",0,1664.755371,0,"",""
12/01/2025 11:50:00,"",0,1664.228516,0,"",""
12/01/2025 11:55:00,"",0,1665.386475,0,"",""
12/01/2025 12:00:00,"",0,1665.092529,0,13.949999,9.1
12/01/2025 12:05:00,"",0,1664.978516,0,"",""
12/01/2025 12:10:00,"",0,1664.850098,0,"",""
12/01/2025 12:15:00,"",0,1665.249023,0,"",""
12/01/2025 12:20:00,"",0,1664.850342,0,"",""
12/01/2025 12:25:00,"",0,1664.039062,0,"",""
12/01/2025 12:30:00,"",0,1664.199951,0,13.949999,8.6
12/01/2025 12:35:00,"",0,1664.959473,0,"",""
12/01/2025 12:40:00,"",0,1664.645996,0,"",""
12/01/2025 12:45:00,"",0,1664.650879,0,"",""
12/01/2025 12:50:00,"",0,1664.522461,0,"",""
12/01/2025 12:55:00,"",0,1666.567383,0,"",""
12/01/2025 13:00:00,"",0,1667.996094,0,13.949999,8.799999
12/01/2025 13:05:00,"",0,1667.668457,0,"",""
12/01/2025 13:10:00,"",0,1667.265381,0,"",""
12/01/2025 13:15:00,"",0,1667.132568,0,"",""
12/01/2025 13:20:00,"",0,1666.605957,0,"",""
12/01/2025 13:25:00,"",0,1665.92749,0,"",""
12/01/2025 13:30:00,"",0,1665.798828,0,13.939999,10.299999
12/01/2025 13:35:00,"",0,1665.428955,0,"",""
12/01/2025 13:40:00,"",0,1665.153564,0,"",""
12/01/2025 13:45:00,"",0,1665.158447,0,"",""
12/01/2025 13:50:00,"",0,1664.897949,0,"",""
12/01/2025 13:55:00,"",0,1664.926025,0,"",""
12/01/2025 14:00:00,"",0,1665.011475,0,13.949999,10.799999
12/01/2025 14:05:00,"",0,1665.210449,0,"",""
12/01/2025 14:10:00,"",0,1664.897949,0,"",""
12/01/2025 14:15:00,"",0,1664.712402,0,"",""
12/01/2025 14:20:00,"",0,1665.295898,0,"",""
12/01/2025 14:25:00,"",0,1665.291504,0,"",""
12/01/2025 14:30:00,"",0,1664.988037,0,13.949999,10.799999
12/01/2025 14:35:00,"",0,1664.792969,0,"",""
12/01/2025 14:40:00,"",0,1664.754883,0,"",""
12/01/2025 14:45:00,"",0,1664.760498,0,"",""
12/01/2025 14:50:00,"",0,1664.721924,0,"",""
12/01/2025 14:55:00,"",0,1665.129883,0,"",""
12/01/2025 15:00:00,"",0,1664.920898,0,13.949999,9.199999
12/01/2025 15:05:00,"",0,1665.040039,0,"",""
12/01/2025 15:10:00,"",0,1665.154053,0,"",""
12/01/2025 15:15:00,"",0,1664.958984,0,"",""
12/01/2025 15:20:00,"",0,1664.74585,0,"",""
12/01/2025 15:25:00,"",0,1664.755615,0,"",""
12/01/2025 15:30:00,"",0,1664.793457,0,13.959999,7.8
12/01/2025 15:35:00,"",0,1664.826416,0,"",""
12/01/2025 15:40:00,"",0,1665.016357,0,"",""
12/01/2025 15:45:00,"",0,1665.077881,0,"",""
12/01/2025 15:50:00,"",0,1665.054443,0,"",""
12/01/2025 15:55:00,"",0,1665.011963,0,"",""
12/01/2025 16:00:00,"",0,1665.148926,0,13.959999,7.099999
12/01/2025 16:05:00,"",0,1665.148926,0,"",""
12/01/2025 16:10:00,"",0,1664.921387,0,"",""
12/01/2025 16:15:00,"",0,1665.040039,0,"",""
12/01/2025 16:20:00,"",0,1664.788574,0,"",""
12/01/2025 16:25:00,"",0,1664.754883,0,"",""
12/01/2025 16:30:00,"",0,1664.708008,0,13.959999,6.099999
12/01/2025 16:35:00,"",0,1664.731445,0,"",""
12/01/2025 16:40:00,"",0,1664.555908,0,"",""
12/01/2025 16:45:00,"",0,1664.6604,0,"",""
12/01/2025 16:50:00,"",0,1664.650879,0,"",""
12/01/2025 16:55:00,"",0,1664.736084,0,"",""
12/01/2025 17:00:00,"",0,1664.598389,0,13.959999,4.2
12/01/2025 17:05:00,"",0,1664.721924,0,"",""
12/01/2025 17:10:00,"",0,1664.816895,0,"",""
12/01/2025 17:15:00,"",0,1664.779053,0,"",""
12/01/2025 17:20:00,"",0,1664.78833,0,"",""
12/01/2025 17:25:00,"",0,1664.769043,0,"",""
12/01/2025 17:30:00,"",0,1664.750488,0,13.939999,2.6
12/01/2025 17:35:00,"",0,1664.797852,0,"",""
12/01/2025 17:40:00,"",0,1664.844971,0,"",""
12/01/2025 17:45:00,"",0,1664.764404,0,"",""
12/01/2025 17:50:00,"",0,1664.841064,0,"",""
12/01/2025 17:55:00,"",0,1664.807861,0,"",""
12/01/2025 18:00:00,"",0,1664.693604,0,13.609999,1.1
12/01/2025 18:05:00,"",0,1664.906982,0,"",""
12/01/2025 18:10:00,"",0,1664.788574,0,"",""
12/01/2025 18:15:00,"",0,1664.978027,0,"",""
12/01/2025 18:20:00,"",0,1665.063477,0,"",""
12/01/2025 18:25:00,"",0,1664.68457,0,"",""
12/01/2025 18:30:00,"",0,1665.025879,0,13.34,0.1
12/01/2025 18:35:00,"",0,1664.859375,0,"",""
12/01/2025 18:40:00,"",0,1664.513428,0,"",""
12/01/2025 18:45:00,"",0,1664.807617,0,"",""
12/01/2025 18:50:00,"",0,1664.831055,0,"",""
12/01/2025 18:55:00,"",0,1664.774414,0,"",""
12/01/2025 19:00:00,"",0,1664.826416,0,13.24,-1
12/01/2025 19:05:00,"",0,1664.717041,0,"",""
12/01/2025 19:10:00,"",0,1664.679443,0,"",""
12/01/2025 19:15:00,"",0,1664.645996,0,"",""
12/01/2025 19:20:00,"",0,1664.650879,0,"",""
12/01/2025 19:25:00,"",0,1664.693359,0,"",""
12/01/2025 19:30:00,"",0,1664.893066,0,13.189999,-1.6
12/01/2025 19:35:00,"",0,1664.997559,0,"",""
12/01/2025 19:40:00,"",0,1664.640869,0,"",""
12/01/2025 19:45:00,"",0,1664.783447,0,"",""
12/01/2025 19:50:00,"",0,1664.812012,0,"",""
12/01/2025 19:55:00,"",0,1664.665527,0,"",""
12/01/2025 20:00:00,"",0,1664.674561,0,13.16,-2.1
12/01/2025 20:05:00,"",0,1664.669922,0,"",""
12/01/2025 20:10:00,"",0,1664.598389,0,"",""
12/01/2025 20:15:00,"",0,1664.679443,0,"",""
12/01/2025 20:20:00,"",0,1664.783447,0,"",""
12/01/2025 20:25:00,"",0,1664.826416,0,"",""
12/01/2025 20:30:00,"",0,1664.693848,0,13.129999,-2.6
12/01/2025 20:35:00,"",0,1664.788574,0,"",""
12/01/2025 20:40:00,"",0,1664.897461,0,"",""
12/01/2025 20:45:00,"",0,1664.702881,0,"",""
12/01/2025 20:50:00,"",0,1664.70752,0,"",""
12/01/2025 20:55:00,"",0,1664.736328,0,"",""
12/01/2025 21:00:00,"",0,1664.674561,0,13.119999,-3
12/01/2025 21:05:00,"",0,1664.797852,0,"",""
12/01/2025 21:10:00,"",0,1664.626953,0,"",""
12/01/2025 21:15:00,"",0,1664.731934,0,"",""
12/01/2025 21:20:00,"",0,1664.499023,0,"",""
12/01/2025 21:25:00,"",0,1664.631836,0,"",""
12/01/2025 21:30:00,"",0,1664.598389,0,13.1,-3.3
12/01/2025 21:35:00,"",0,1664.798096,0,"",""
12/01/2025 21:40:00,"",0,1664.85498,0,"",""
12/01/2025 21:45:00,"",0,1664.565918,0,"",""
12/01/2025 21:50:00,"",0,1664.935547,0,"",""
12/01/2025 21:55:00,"",0,1664.755371,0,"",""
12/01/2025 22:00:00,"",0,1664.736572,0,13.09,-3.7
12/01/2025 22:05:00,"",0,1664.760498,0,"",""
12/01/2025 22:10:00,"",0,1664.783936,0,"",""
12/01/2025 22:15:00,"",0,1664.646484,0,"",""
12/01/2025 22:20:00,"",0,1664.589355,0,"",""
12/01/2025 22:25:00,"",0,1664.712402,0,"",""
12/01/2025 22:30:00,"",0,1664.854492,0,13.08,-3.8
12/01/2025 22:35:00,"",0,1664.906982,0,"",""
12/01/2025 22:40:00,"",0,1664.727051,0,"",""
12/01/2025 22:45:00,"",0,1664.788574,0,"",""
12/01/2025 22:50:00,"",0,1664.750977,0,"",""
12/01/2025 22:55:00,"",0,1664.613037,0,"",""
12/01/2025 23:00:00,"",0,1664.76001,0,13.07,-4
12/01/2025 23:05:00,"",0,1664.712402,0,"",""
12/01/2025 23:10:00,"",0,1664.588867,0,"",""
12/01/2025 23:15:00,"",0,1664.8125,0,"",""
12/01/2025 23:20:00,"",0,1664.750977,0,"",""
12/01/2025 23:25:00,"",0,1664.792969,0,"",""
12/01/2025 23:30:00,"",0,1664.727051,0,13.059999,-4.2
12/01/2025 23:35:00,"",0,1664.755371,0,"",""
12/01/2025 23:40:00,"",0,1664.574951,0,"",""
12/01/2025 23:45:00,"",0,1664.78833,0,"",""
12/01/2025 23:50:00,"",0,1664.779053,0,"",""
12/01/2025 23:55:00,"",0,1664.712891,0,"",""
13/01/2025,"",0,1664.85498,0,13.049999,-4.4
13/01/2025 00:05:00,"",0,1664.627441,0,"",""
13/01/2025 00:10:00,"",0,1664.774414,0,"",""
13/01/2025 00:15:00,"",0,1664.727051,0,"",""
13/01/2025 00:20:00,"",0,1664.988037,0,"",""
13/01/2025 00:25:00,"",0,1664.949951,0,"",""
13/01/2025 00:30:00,"",0,1664.930908,0,13.039999,-4.2
13/01/2025 00:35:00,"",0,1664.669434,0,"",""
13/01/2025 00:40:00,"",0,1664.816895,0,"",""
13/01/2025 00:45:00,"",0,1664.717041,0,"",""
13/01/2025 00:50:00,"",0,1664.712402,0,"",""
13/01/2025 00:55:00,"",0,1664.5896,0,"",""
13/01/2025 01:00:00,"",0,1664.480469,0,13.039999,-3.9
13/01/2025 01:05:00,"",0,1664.299561,0,"",""
13/01/2025 01:10:00,"",0,1664.441895,0,"",""
13/01/2025 01:15:00,"",0,1664.404053,0,"",""
13/01/2025 01:20:00,"",0,1664.489502,0,"",""
13/01/2025 01:25:00,"",0,1664.447021,0,"",""
13/01/2025 01:30:00,"",0,1664.466064,0,13.029999,-4.2
13/01/2025 01:35:00,"",0,1664.522949,0,"",""
13/01/2025 01:40:00,"",0,1664.721924,0,"",""
13/01/2025 01:45:00,"",0,1664.555908,0,"",""
13/01/2025 01:50:00,"",0,1664.518066,0,"",""
13/01/2025 01:55:00,"",0,1664.489502,0,"",""
13/01/2025 02:00:00,"",0,1664.313965,0,13.02,-4.599999
13/01/2025 02:05:00,"",0,1664.655518,0,"",""
13/01/2025 02:10:00,"",0,1664.404053,0,"",""
13/01/2025 02:15:00,"",0,1664.537109,0,"",""
13/01/2025 02:20:00,"",0,1664.484863,0,"",""
13/01/2025 02:25:00,"",0,1664.423096,0,"",""
13/01/2025 02:30:00,"",0,1664.290527,0,13.01,-5
13/01/2025 02:35:00,"",0,1664.47998,0,"",""
13/01/2025 02:40:00,"",0,1664.484375,0,"",""
13/01/2025 02:45:00,"",0,1664.153076,0,"",""
13/01/2025 02:50:00,"",0,1664.389893,0,"",""
13/01/2025 02:55:00,"",0,1664.280518,0,"",""
13/01/2025 03:00:00,"",0,1664.304443,0,13.01,-5.8
13/01/2025 03:05:00,"",0,1664.423584,0,"",""
13/01/2025 03:10:00,"",0,1664.570557,0,"",""
13/01/2025 03:15:00,"",0,1664.442383,0,"",""
13/01/2025 03:20:00,"",0,1664.432861,0,"",""
13/01/2025 03:25:00,"",0,1664.361572,0,"",""
13/01/2025 03:30:00,"",0,1664.465576,0,13,-6.5
13/01/2025 03:35:00,"",0,1664.475586,0,"",""
13/01/2025 03:40:00,"",0,1664.29541,0,"",""
13/01/2025 03:45:00,"",0,1664.584473,0,"",""
13/01/2025 03:50:00,"",0,1664.61792,0,"",""
13/01/2025 03:55:00,"",0,1664.717529,0,"",""
13/01/2025 04:00:00,"",0,1664.688965,0,13,-7.099999
13/01/2025 04:05:00,"",0,1664.665039,0,"",""
13/01/2025 04:10:00,"",0,1664.688965,0,"",""
13/01/2025 04:15:00,"",0,1664.76001,0,"",""
13/01/2025 04:20:00,"",0,1664.798096,0,"",""
13/01/2025 04:25:00,"",0,1664.845459,0,"",""
13/01/2025 04:30:00,"",0,1665.063477,0,12.99,-6.7
13/01/2025 04:35:00,"",0,1664.688965,0,"",""
13/01/2025 04:40:00,"",0,1664.769531,0,"",""
13/01/2025 04:45:00,"",0,1664.656006,0,"",""
13/01/2025 04:50:00,"",0,1664.721924,0,"",""
13/01/2025 04:55:00,"",0,1664.693359,0,"",""
13/01/2025 05:00:00,"",0,1664.613037,0,12.99,-6.2
13/01/2025 05:05:00,"",0,1664.674561,0,"",""
13/01/2025 05:10:00,"",0,1664.446533,0,"",""
13/01/2025 05:15:00,"",0,1664.266602,0,"",""
13/01/2025 05:20:00,"",0,1664.56543,0,"",""
13/01/2025 05:25:00,"",0,1664.650879,0,"",""
13/01/2025 05:30:00,"",0,1664.80249,0,13.01,-5.8
13/01/2025 05:35:00,"",0,1664.721924,0,"",""
13/01/2025 05:40:00,"",0,1664.38501,0,"",""
13/01/2025 05:45:00,"",0,1664.337891,0,"",""
13/01/2025 05:50:00,"",0,1664.218994,0,"",""
13/01/2025 05:55:00,"",0,1664.380371,0,"",""
13/01/2025 06:00:00,"",0,1664.162598,0,13.139999,-5.599999
13/01/2025 06:05:00,"",0,1664.271484,0,"",""
13/01/2025 06:10:00,"",0,1664.076904,0,"",""
13/01/2025 06:15:00,"",0,1664.327881,0,"",""
13/01/2025 06:20:00,"",0,1664.152344,0,"",""
13/01/2025 06:25:00,"",0,1664.313965,0,"",""
13/01/2025 06:30:00,"",0,1664.399414,0,13.369999,-6
13/01/2025 06:35:00,"",0,1664.375488,0,"",""
13/01/2025 06:40:00,"",0,1664.541992,0,"",""
13/01/2025 06:45:00,"",0,1665.167969,0,"",""
13/01/2025 06:50:00,"",0,1665.884521,0,"",""
13/01/2025 06:55:00,"",0,1665.983887,0,"",""
13/01/2025 07:00:00,"",0,1666.126953,0,14.389999,-2.4
13/01/2025 07:05:00,"",0,1666.131592,0,"",""
13/01/2025 07:10:00,"",0,1666.496582,0,"",""
13/01/2025 07:15:00,"",0,1666.42041,0,"",""
13/01/2025 07:20:00,"",0,1666.4729,0,"",""
13/01/2025 07:25:00,"",0,1666.401367,0,"",""
13/01/2025 07:30:00,"",0,1666.387451,0,14.359999,5.2
13/01/2025 07:35:00,"",0,1666.325928,0,"",""
13/01/2025 07:40:00,"",0,1666.221436,0,"",""
13/01/2025 07:45:00,"",0,1666.012451,0,"",""
13/01/2025 07:50:00,"",0,1666.131592,0,"",""
13/01/2025 07:55:00,"",0,1666.036377,0,"",""
13/01/2025 08:00:00,"",0,1666.221436,0,14.35,9.9
13/01/2025 08:05:00,"",0,1666.217041,0,"",""
13/01/2025 08:10:00,"",0,1665.727539,0,"",""
13/01/2025 08:15:00,"",0,1665.490967,0,"",""
13/01/2025 08:20:00,"",0,1665.566406,0,"",""
13/01/2025 08:25:00,"",0,1665.581055,0,"",""
13/01/2025 08:30:00,"",0,1665.865479,0,14.35,12
13/01/2025 08:35:00,"",0,1665.803955,0,"",""
13/01/2025 08:40:00,"",0,1665.685547,0,"",""
13/01/2025 08:45:00,"",0,1665.314941,0,"",""
13/01/2025 08:50:00,"",0,1665.239502,0,"",""
13/01/2025 08:55:00,"",0,1665.277344,0,"",""
13/01/2025 09:00:00,"",0,1665.030518,0,13.949999,13
13/01/2025 09:05:00,"",0,1664.99292,0,"",""
13/01/2025 09:10:00,"",0,1664.95459,0,"",""
13/01/2025 09:15:00,"",0,1664.721924,0,"",""
13/01/2025 09:20:00,"",0,1664.750488,0,"",""
13/01/2025 09:25:00,"",0,1665.073486,0,"",""
13/01/2025 09:30:00,"",0,1664.645996,0,13.939999,12.4
13/01/2025 09:35:00,"",0,1664.859375,0,"",""
13/01/2025 09:40:00,"",0,1664.641357,0,"",""
13/01/2025 09:45:00,"",0,1664.702881,0,"",""
13/01/2025 09:50:00,"",0,1665.068359,0,"",""
13/01/2025 09:55:00,"",0,1664.959473,0,"",""
13/01/2025 10:00:00,"",0,1664.817383,0,13.949999,12.1
13/01/2025 10:05:00,"",0,1664.646484,0,"",""
13/01/2025 10:10:00,"",0,1665.092041,0,"",""
13/01/2025 10:15:00,"",0,1665.001953,0,"",""
13/01/2025 10:20:00,"",0,1664.945068,0,"",""
13/01/2025 10:25:00,"",0,1665.120361,0,"",""
13/01/2025 10:30:00,"",0,1664.80249,0,13.949999,12
13/01/2025 10:35:00,"",0,1664.024414,0,"",""
13/01/2025 10:40:00,"",0,1664.741455,0,"",""
13/01/2025 10:45:00,"",0,1664.688477,0,"",""
13/01/2025 10:50:00,"",0,1664.346924,0,"",""
13/01/2025 10:55:00,"",0,1664.256836,0,"",""
13/01/2025 11:00:00,"",0,1664.052979,0,13.939999,12.699999
13/01/2025 11:05:00,"",0,1664.057373,0,"",""
13/01/2025 11:10:00,"",0,1664.380615,0,"",""
13/01/2025 11:15:00,"",0,1664.186035,0,"",""
13/01/2025 11:20:00,"",0,1664.014893,0,"",""
13/01/2025 11:25:00,"",0,1663.398438,0,"",""
13/01/2025 11:30:00,"",0,1663.459961,0,13.939999,13.4
13/01/2025 11:35:00,"",0,1663.844482,0,"",""
13/01/2025 11:40:00,"",0,1663.630371,0,"",""
13/01/2025 11:45:00,"",0,1663.427002,0,"",""
13/01/2025 11:50:00,"",0,1662.425537,0,"",""
13/01/2025 11:55:00,"",0,1661.685547,0,"",""
13/01/2025 12:00:00,"",0,1661.154053,0,13.949999,12.799999
13/01/2025 12:05:00,"",0,1661.011475,0,"",""
13/01/2025 12:10:00,"",0,1661.458008,0,"",""
13/01/2025 12:15:00,"",0,1662.240479,0,"",""
13/01/2025 12:20:00,"",0,1662.557861,0,"",""
13/01/2025 12:25:00,"",0,1663.041992,0,"",""
13/01/2025 12:30:00,"",0,1662.373535,0,13.949999,11.799999
13/01/2025 12:35:00,"",0,1663.910889,0,"",""
13/01/2025 12:40:00,"",0,1664.124512,0,"",""
13/01/2025 12:45:00,"",0,1664.195557,0,"",""
13/01/2025 12:50:00,"",0,1664.365967,0,"",""
13/01/2025 12:55:00,"",0,1666.543945,0,"",""
13/01/2025 13:00:00,"",0,1666.634521,0,13.949999,11.299999
13/01/2025 13:05:00,"",0,1665.946045,0,"",""
13/01/2025 13:10:00,"",0,1665.481445,0,"",""
13/01/2025 13:15:00,"",0,1664.266602,0,"",""
13/01/2025 13:20:00,"",0,1665.201416,0,"",""
13/01/2025 13:25:00,"",0,1665.115967,0,"",""
13/01/2025 13:30:00,"",0,1663.952881,0,13.949999,10.799999
13/01/2025 13:35:00,"",0,1664.091064,0,"",""
13/01/2025 13:40:00,"",0,1663.88208,0,"",""
13/01/2025 13:45:00,"",0,1663.981445,0,"",""
13/01/2025 13:50:00,"",0,1663.996094,0,"",""
13/01/2025 13:55:00,"",0,1664.162354,0,"",""
13/01/2025 14:00:00,"",0,1664.333008,0,13.949999,9.699999
13/01/2025 14:05:00,"",0,1664.451416,0,"",""
13/01/2025 14:10:00,"",0,1664.432373,0,"",""
13/01/2025 14:15:00,"",0,1664.650879,0,"",""
13/01/2025 14:20:00,"",0,1664.418457,0,"",""
13/01/2025 14:25:00,"",0,1664.346924,0,"",""
13/01/2025 14:30:00,"",0,1664.489502,0,13.949999,10.1
13/01/2025 14:35:00,"",0,1664.11499,0,"",""
13/01/2025 14:40:00,"",0,1664.352051,0,"",""
13/01/2025 14:45:00,"",0,1664.379883,0,"",""
13/01/2025 14:50:00,"",0,1664.346924,0,"",""
13/01/2025 14:55:00,"",0,1664.281006,0,"",""
13/01/2025 15:00:00,"",0,1664.33252,0,13.949999,9.699999
13/01/2025 15:05:00,"",0,1664.451416,0,"",""
13/01/2025 15:10:00,"",0,1663.977051,0,"",""
13/01/2025 15:15:00,"",0,1664.072021,0,"",""
13/01/2025 15:20:00,"",0,1664.328369,0,"",""
13/01/2025 15:25:00,"",0,1664.25708,0,"",""
13/01/2025 15:30:00,"",0,1664.238037,0,13.949999,9.1
13/01/2025 15:35:00,"",0,1664.551025,0,"",""
13/01/2025 15:40:00,"",0,1664.233398,0,"",""
13/01/2025 15:45:00,"",0,1664.186035,0,"",""
13/01/2025 15:50:00,"",0,1664.42749,0,"",""
13/01/2025 15:55:00,"",0,1664.157471,0,"",""
13/01/2025 16:00:00,"",0,1663.854004,0,13.949999,8.4
13/01/2025 16:05:00,"",0,1663.887451,0,"",""
13/01/2025 16:10:00,"",0,1664.266602,0,"",""
13/01/2025 16:15:00,"",0,1664.176514,0,"",""
13/01/2025 16:20:00,"",0,1664.352051,0,"",""
13/01/2025 16:25:00,"",0,1664.128906,0,"",""
13/01/2025 16:30:00,"",0,1663.943848,0,13.959999,7.4
13/01/2025 16:35:00,"",0,1664.091064,0,"",""
13/01/2025 16:40:00,"",0,1664.186035,0,"",""
13/01/2025 16:45:00,"",0,1663.915527,0,"",""
13/01/2025 16:50:00,"",0,1664.024414,0,"",""
13/01/2025 16:55:00,"",0,1664.114502,0,"",""
13/01/2025 17:00:00,"",0,1663.839355,0,13.959999,6.3
13/01/2025 17:05:00,"",0,1663.564453,0,"",""
13/01/2025 17:10:00,"",0,1663.944092,0,"",""
13/01/2025 17:15:00,"",0,1663.820557,0,"",""
